Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
EMP2973,Support,32,92143,12,44,83,Yes
EMP2974,Sales,29,76325,1,60,62,Yes
EMP2975,Operations,50,86828,17,48,52,Yes
EMP2976,Finance,56,96760,1,54,66,No
EMP2977,Operations,29,73150,3,55,64,No
EMP2978,Finance,50,107914,16,44,77,No
EMP2979,IT,52,105882,10,42,58,No
EMP2980,IT,38,108978,3,49,62,No
EMP2981,IT,48,119673,9,35,83,Yes
EMP2982,Finance,49,101785,2,55,88,No
EMP2983,Marketing,44,94978,9,59,90,No
EMP2984,Operations,52,83378,2,40,91,No
EMP2985,IT,21,134791,19,34,91,No
EMP2986,HR,24,79342,3,50,92,Yes
EMP2987,Operations,47,94704,9,60,81,Yes
EMP2988,R&D,32,144415,17,35,77,No
EMP2989,Operations,38,89138,1,31,87,No
EMP2990,IT,31,118915,9,52,82,Yes
EMP2991,IT,47,122007,3,42,89,No
EMP2992,Operations,21,86315,16,32,69,No
EMP2993,HR,26,70616,4,48,74,No
EMP2994,Finance,26,103452,11,35,75,Yes
EMP2995,HR,44,76522,8,60,83,No
EMP2996,IT,33,101225,2,31,55,Yes
EMP2997,Support,58,86401,11,51,100,No
EMP2998,Finance,53,111866,19,55,77,No
EMP2999,Operations,39,81500,8,55,61,No
EMP3000,Sales,47,96101,12,34,57,No
EMP3001,R&D,28,136643,14,56,71,No
EMP3002,IT,51,100893,7,55,44,No
EMP3003,Finance,34,92263,3,31,74,No
EMP3004,Support,35,76172,6,32,78,No
EMP3005,Sales,44,91464,15,38,50,No
EMP3006,IT,47,123895,17,31,71,No
EMP3007,Support,23,90559,14,44,80,No
EMP3008,Marketing,55,107514,17,36,89,Yes
EMP3009,IT,41,124482,8,42,93,No
EMP3010,Marketing,46,76177,5,47,64,No
EMP3011,HR,49,86799,15,59,74,No
EMP3012,Operations,43,88643,3,41,78,No
EMP3013,Sales,57,96761,6,53,82,No
EMP3014,Operations,27,75704,2,45,60,No
EMP3015,HR,59,70740,4,58,78,No
EMP3016,Support,27,93312,20,51,100,Yes
EMP3017,Marketing,49,98184,13,31,72,Yes
EMP3018,Operations,35,94071,11,56,68,No
EMP3019,Finance,32,93371,1,58,80,No
EMP3020,Operations,24,84589,1,35,78,No
EMP3021,HR,26,87145,11,33,62,No
EMP3022,Operations,58,96432,9,44,95,No
EMP3023,Operations,23,95236,15,39,96,No
EMP3024,Sales,29,107373,15,49,81,Yes
EMP3025,Operations,58,97754,12,50,83,No
EMP3026,HR,21,94885,13,39,76,No
EMP3027,Sales,40,77399,1,36,69,No
EMP3028,IT,23,102147,7,43,60,No
EMP3029,Marketing,25,76286,3,47,69,No
EMP3030,Operations,60,100355,20,58,90,No
EMP3031,Operations,43,76400,8,59,64,Yes
EMP3032,Support,25,73177,2,31,86,No
EMP3033,HR,22,83954,13,48,51,No
EMP3034,Finance,55,109896,13,52,86,Yes
EMP3035,HR,36,93491,16,46,73,No
EMP3036,Sales,33,112084,19,57,93,Yes
EMP3037,Operations,35,78031,1,30,64,No
EMP3038,IT,42,117821,11,30,83,Yes
EMP3039,Operations,21,76729,3,45,77,Yes
EMP3040,Support,32,83626,10,33,86,No
EMP3041,IT,58,116009,2,50,86,No
EMP3042,Sales,35,113024,10,40,100,Yes
EMP3043,HR,23,94195,19,31,59,No
EMP3044,Operations,36,74972,1,50,55,No
EMP3045,Support,53,81361,9,37,99,Yes
EMP3046,Support,49,72779,8,55,77,No
EMP3047,HR,39,90673,11,60,100,No
EMP3048,R&D,41,132348,19,57,70,Yes
EMP3049,Support,40,80136,6,42,100,Yes
EMP3050,IT,21,113112,5,44,83,Yes
EMP3051,IT,25,129185,9,44,100,No
EMP3052,HR,49,80126,4,32,72,No
EMP3053,IT,35,137286,18,30,80,Yes
EMP3054,IT,25,131415,12,59,86,Yes
EMP3055,Finance,54,111347,19,59,73,No
EMP3056,Support,27,72202,4,46,75,Yes
EMP3057,Operations,42,99527,18,47,88,Yes
EMP3058,R&D,51,129216,6,52,82,Yes
EMP3059,HR,24,90043,11,59,76,No
EMP3060,Sales,25,114722,18,42,89,No
EMP3061,R&D,32,138292,17,38,62,Yes
EMP3062,Finance,53,108435,5,35,96,No
EMP3063,IT,21,103842,2,35,59,Yes
EMP3064,Sales,29,86278,5,31,69,Yes
EMP3065,Marketing,52,96676,9,50,76,No
EMP3066,Finance,25,117822,14,60,81,Yes
EMP3067,Sales,21,84141,5,53,73,No
EMP3068,HR,38,82515,5,37,73,Yes
EMP3069,R&D,52,129941,12,57,91,Yes
EMP3070,Sales,23,82982,5,46,67,No
EMP3071,HR,47,89314,9,42,80,Yes
EMP3072,Sales,49,108030,15,44,92,Yes
EMP3073,Finance,60,106275,18,37,78,No
EMP3074,Finance,47,92791,3,45,78,No
EMP3075,HR,31,104318,19,53,83,No
EMP3076,Marketing,36,98320,18,56,72,Yes
EMP3077,Support,46,63776,6,34,55,No
EMP3078,Support,52,59215,1,46,66,No
EMP3079,Operations,47,92564,13,44,98,Yes
EMP3080,Support,30,69790,3,48,68,No
EMP3081,Operations,44,76832,2,39,56,No
EMP3082,HR,49,79416,14,42,64,No
EMP3083,Sales,35,108854,19,43,69,No
EMP3084,R&D,33,119817,5,57,83,Yes
EMP3085,Support,28,79875,3,39,84,Yes
EMP3086,IT,42,124402,18,52,73,Yes
EMP3087,IT,27,110543,17,57,50,No
EMP3088,R&D,59,143322,20,33,72,No
EMP3089,Support,30,68086,8,53,66,No
EMP3090,Support,37,86020,8,36,95,Yes
EMP3091,Sales,29,94314,10,60,45,No
EMP3092,HR,44,90984,18,37,82,Yes
EMP3093,Sales,23,108749,8,32,95,No
EMP3094,R&D,46,124726,1,41,85,Yes
EMP3095,R&D,45,137780,19,51,73,No
EMP3096,Marketing,42,100994,7,41,85,Yes
EMP3097,Operations,57,98679,16,57,73,No
EMP3098,Support,25,95742,14,36,86,Yes
EMP3099,Finance,32,107480,11,39,64,Yes
EMP3100,Operations,60,85184,10,46,85,No
EMP3101,IT,46,127132,20,34,62,No
EMP3102,Marketing,49,103182,6,33,100,No
EMP3103,HR,50,84042,9,34,76,No
EMP3104,Marketing,32,111138,13,33,95,No
EMP3105,HR,37,89879,18,48,82,No
EMP3106,Finance,40,108511,11,58,95,Yes
EMP3107,HR,49,90802,19,43,78,Yes
EMP3108,HR,22,103093,18,50,95,Yes
EMP3109,R&D,54,128500,12,59,88,Yes
EMP3110,R&D,26,143465,18,38,99,Yes
EMP3111,Operations,38,86497,6,43,85,Yes
EMP3112,R&D,24,112728,4,45,65,No
EMP3113,IT,22,134540,17,43,82,Yes
EMP3114,R&D,50,127308,15,34,51,No
EMP3115,Operations,47,89476,7,36,69,Yes
EMP3116,HR,43,76797,5,56,76,No
EMP3117,Finance,22,94547,12,40,64,Yes
EMP3118,IT,51,102297,6,53,60,Yes
EMP3119,IT,41,124620,15,51,79,Yes
EMP3120,Marketing,35,106572,19,52,68,Yes
EMP3121,Sales,46,99944,17,55,71,No
EMP3122,Sales,28,95447,7,42,71,No
EMP3123,IT,54,125115,13,35,77,Yes
EMP3124,R&D,36,133732,12,34,73,No
EMP3125,Operations,34,93279,8,34,83,No
EMP3126,Sales,60,100105,7,58,89,No
EMP3127,IT,21,127670,10,41,86,No
EMP3128,Sales,43,86313,8,34,60,No
EMP3129,Finance,53,96352,12,31,69,No
EMP3130,R&D,23,135374,17,35,76,No
EMP3131,Finance,53,94516,6,56,82,Yes
EMP3132,Finance,30,101153,13,33,65,No
EMP3133,Sales,56,121938,18,50,93,No
EMP3134,Support,37,84331,18,57,70,No
EMP3135,R&D,33,124887,11,44,75,No
EMP3136,Sales,30,84444,5,60,68,No
EMP3137,HR,27,96078,20,39,74,No
EMP3138,IT,32,123251,6,53,81,Yes
EMP3139,HR,45,84730,6,56,100,Yes
EMP3140,HR,45,78797,8,56,50,No
EMP3141,R&D,36,113149,3,57,66,No
EMP3142,R&D,38,112721,4,56,63,Yes
EMP3143,Operations,35,98002,18,60,72,Yes
EMP3144,HR,25,80913,8,54,80,Yes
EMP3145,HR,53,82498,10,51,62,No
EMP3146,Operations,45,86968,3,40,84,Yes
EMP3147,R&D,23,125155,12,40,74,No
EMP3148,Finance,44,100052,3,43,79,No
EMP3149,Finance,57,111041,11,40,73,No
EMP3150,Support,58,73909,7,48,75,No
EMP3151,R&D,43,117346,6,31,74,Yes
EMP3152,IT,48,105694,6,51,75,Yes
EMP3153,R&D,27,114050,5,53,71,No
EMP3154,Sales,48,107731,20,42,69,No
EMP3155,R&D,46,116415,2,48,88,Yes
EMP3156,R&D,51,129522,8,32,71,No
EMP3157,IT,29,118192,15,50,59,No
EMP3158,R&D,55,133486,14,41,88,No
EMP3159,Sales,57,103915,10,36,78,No
EMP3160,Marketing,33,83896,1,60,78,No
EMP3161,Operations,32,88852,8,33,79,Yes
EMP3162,HR,43,90395,16,55,80,Yes
EMP3163,Marketing,57,107098,15,55,87,Yes
EMP3164,IT,47,123882,18,44,68,No
EMP3165,Support,52,85728,13,39,60,No
EMP3166,Finance,47,103440,7,42,67,No
EMP3167,HR,37,84406,11,31,83,No
EMP3168,R&D,33,123109,2,48,76,No
EMP3169,Marketing,57,93095,14,49,80,Yes
EMP3170,Operations,29,101478,19,52,87,Yes
EMP3171,Sales,24,97979,12,48,73,No
EMP3172,IT,54,112225,6,44,75,No
EMP3173,Support,40,88360,8,32,85,No
EMP3174,Operations,60,94065,13,41,61,No
EMP3175,Support,36,87685,10,40,75,No
EMP3176,Sales,40,81495,9,55,50,No
EMP3177,Marketing,60,76807,4,42,60,No
EMP3178,Sales,37,93987,9,48,68,No
EMP3179,Marketing,47,88520,9,30,57,No
EMP3180,IT,30,116520,8,31,72,No
EMP3181,Support,29,83880,20,53,47,No
EMP3182,Marketing,27,85947,8,35,79,No
EMP3183,R&D,29,126979,2,52,86,Yes
EMP3184,Operations,40,99157,17,41,96,Yes
EMP3185,Support,44,86542,11,45,76,Yes
EMP3186,Sales,21,82757,2,39,68,No
EMP3187,Marketing,45,77044,3,34,73,No
EMP3188,IT,43,112659,4,34,66,Yes
EMP3189,R&D,42,126066,13,57,63,Yes
EMP3190,Operations,51,89749,1,47,89,Yes
EMP3191,Finance,57,115956,20,36,83,Yes
EMP3192,Sales,37,96405,11,42,71,No
EMP3193,Finance,35,103409,18,47,57,No
EMP3194,Sales,47,102739,6,59,93,No
EMP3195,HR,36,75511,7,39,67,No
EMP3196,Finance,22,106817,10,37,77,No
EMP3197,Support,53,79535,13,55,84,Yes
EMP3198,Operations,30,88297,19,57,54,Yes
EMP3199,HR,30,78619,3,50,67,No
EMP3200,R&D,37,117399,7,31,63,No
EMP3201,Operations,24,72906,5,37,54,No
EMP3202,IT,31,133571,18,49,70,Yes
EMP3203,Support,42,79801,6,44,75,No
EMP3204,IT,33,108174,7,34,55,No
EMP3205,Sales,21,88816,5,30,83,Yes
EMP3206,HR,35,70832,1,37,84,Yes
EMP3207,R&D,49,116408,3,53,68,No
EMP3208,Operations,21,87293,15,57,58,Yes
EMP3209,R&D,60,146973,20,41,75,No
EMP3210,IT,38,109718,12,36,64,Yes
EMP3211,IT,35,124545,19,47,77,Yes
EMP3212,Sales,38,78631,5,31,53,No
EMP3213,R&D,25,142625,19,55,72,Yes
EMP3214,R&D,31,116259,6,51,40,Yes
EMP3215,HR,44,83112,2,44,82,No
EMP3216,R&D,27,131571,16,50,57,No
EMP3217,Operations,37,94430,14,33,58,No
EMP3218,Marketing,24,93732,13,41,59,No
EMP3219,R&D,30,145505,16,50,83,Yes
EMP3220,IT,41,139250,20,31,86,No
EMP3221,Operations,45,92189,13,54,56,No
EMP3222,IT,36,126326,16,37,71,Yes
EMP3223,Finance,32,98753,4,34,100,No
EMP3224,HR,36,92307,12,52,91,Yes
EMP3225,HR,25,93373,15,57,96,Yes
EMP3226,Sales,59,88046,5,41,81,No
EMP3227,Marketing,43,89122,6,49,64,Yes
EMP3228,Finance,32,112982,6,34,97,Yes
EMP3229,Support,37,67401,8,37,67,No
EMP3230,Marketing,30,84355,5,33,72,No
EMP3231,Operations,37,88951,19,58,60,No
EMP3232,HR,55,80993,7,36,56,No
EMP3233,Marketing,49,77532,1,39,60,No
EMP3234,Operations,21,79040,9,44,74,No
EMP3235,HR,44,89123,20,51,64,Yes
EMP3236,Operations,33,93616,15,45,84,Yes
EMP3237,IT,46,128029,14,50,71,No
EMP3238,Operations,47,78780,8,38,69,No
EMP3239,R&D,51,134943,11,55,87,Yes
EMP3240,Support,26,92792,13,41,98,Yes
EMP3241,IT,22,121657,12,48,73,No
EMP3242,Finance,41,98288,14,36,68,Yes
EMP3243,Operations,41,102000,19,42,75,No
EMP3244,IT,47,118447,6,56,83,No
EMP3245,IT,23,130515,14,42,90,Yes
EMP3246,Operations,27,91309,7,36,83,Yes
EMP3247,HR,23,77540,9,48,52,No
EMP3248,Finance,26,90837,6,57,69,Yes
EMP3249,IT,25,125024,12,53,69,Yes
EMP3250,Operations,55,86984,5,57,91,Yes
EMP3251,R&D,46,129047,10,58,95,Yes
EMP3252,Marketing,56,101580,18,31,76,No
EMP3253,Marketing,29,90355,1,31,77,No
EMP3254,R&D,49,129856,17,45,67,No
EMP3255,Operations,45,92792,13,39,86,No
EMP3256,Finance,59,100418,14,53,70,Yes
EMP3257,IT,28,123572,20,34,72,Yes
EMP3258,Sales,32,86207,1,39,62,Yes
EMP3259,Marketing,31,91747,20,38,54,Yes
EMP3260,R&D,53,143420,19,54,70,No
EMP3261,Finance,26,112807,16,57,69,No
EMP3262,Marketing,57,102577,17,33,70,Yes
EMP3263,Sales,28,114468,18,30,97,Yes
EMP3264,IT,21,109148,2,30,83,No
EMP3265,IT,55,110228,11,36,67,Yes
EMP3266,HR,41,73402,6,38,72,No
EMP3267,Sales,56,90403,1,59,63,No
EMP3268,IT,57,128127,20,31,89,Yes
EMP3269,Support,31,78821,15,54,66,Yes
EMP3270,Sales,53,109613,20,58,78,No
EMP3271,Sales,34,104358,16,43,79,No
EMP3272,Support,32,76516,13,44,72,Yes
EMP3273,Marketing,27,89511,1,32,81,Yes
EMP3274,Sales,59,100876,5,33,91,No
EMP3275,Sales,43,85787,6,44,73,No
EMP3276,Operations,22,91524,13,60,55,No
EMP3277,Support,27,76175,2,43,75,No
EMP3278,HR,55,90679,17,33,55,No
EMP3279,Marketing,36,96371,3,49,86,Yes
EMP3280,R&D,53,132791,4,41,86,No
EMP3281,Sales,55,99918,10,41,71,Yes
EMP3282,IT,46,122802,13,41,68,No
EMP3283,Support,55,89116,13,54,86,No
EMP3284,IT,41,128647,15,36,96,Yes
EMP3285,IT,42,116493,11,37,60,No
EMP3286,R&D,40,124517,5,48,64,No
EMP3287,R&D,38,137470,16,34,76,No
EMP3288,Marketing,25,96837,15,48,62,Yes
EMP3289,HR,56,76389,1,47,77,No
EMP3290,Marketing,56,92872,12,51,61,No
EMP3291,Marketing,46,96465,9,32,82,No
EMP3292,Marketing,28,92973,14,44,72,Yes
EMP3293,R&D,54,130145,11,36,62,No
EMP3294,Support,39,86658,19,47,84,Yes
EMP3295,Operations,21,95913,20,35,67,No
EMP3296,Operations,31,83042,4,56,62,No
EMP3297,IT,46,104799,5,60,63,No
EMP3298,HR,22,90332,18,35,78,No
EMP3299,Marketing,43,108023,17,33,75,No
EMP3300,Sales,23,96099,11,45,74,No
EMP3301,Sales,60,106381,20,53,52,No
EMP3302,Operations,47,81347,8,30,78,No
EMP3303,R&D,44,116151,1,31,78,No
EMP3304,Support,27,97294,19,58,75,No
EMP3305,Operations,34,78096,1,59,86,Yes
EMP3306,Marketing,57,87780,7,56,72,No
EMP3307,Marketing,48,112874,15,48,94,No
EMP3308,HR,28,88404,17,45,81,Yes
EMP3309,HR,22,82608,4,50,75,No
EMP3310,HR,35,74343,9,59,62,No
EMP3311,Marketing,29,105593,20,49,86,Yes
EMP3312,Support,56,89116,13,56,70,No
EMP3313,Marketing,23,94501,13,34,76,No
EMP3314,Support,51,79077,5,40,68,No
EMP3315,IT,32,105830,6,33,66,No
EMP3316,Marketing,49,80174,1,38,68,No
EMP3317,Support,40,89885,18,39,70,Yes
EMP3318,Support,41,77845,6,33,65,No
EMP3319,Sales,55,111433,8,40,97,Yes
EMP3320,Operations,43,79373,7,33,75,No
EMP3321,HR,21,76097,8,42,80,No
EMP3322,Finance,51,107359,8,59,80,No
EMP3323,R&D,52,125088,6,43,77,No
EMP3324,Operations,56,87260,11,52,60,No
EMP3325,Operations,31,87840,6,48,71,No
EMP3326,Operations,27,89630,13,33,68,No
EMP3327,Operations,60,75855,3,44,84,No
EMP3328,HR,44,78169,10,49,79,No
EMP3329,R&D,40,122919,9,45,76,No
EMP3330,IT,40,128765,15,57,86,Yes
EMP3331,Marketing,28,102001,15,33,68,No
EMP3332,R&D,33,135383,9,39,82,No
EMP3333,Sales,23,89841,11,37,60,No
EMP3334,Sales,47,95102,3,57,76,Yes
EMP3335,Sales,36,111540,17,59,68,Yes
EMP3336,R&D,53,130968,18,58,70,No
EMP3337,Finance,43,92323,6,45,67,No
EMP3338,Support,32,73425,11,51,72,No
EMP3339,Finance,49,107281,10,43,66,No
EMP3340,Sales,51,105563,17,31,90,Yes
EMP3341,Finance,43,110793,14,51,65,Yes
EMP3342,Finance,51,107807,15,53,76,No
EMP3343,Support,58,67137,3,39,78,No
EMP3344,Marketing,45,113319,14,38,96,No
EMP3345,HR,60,85605,19,48,72,Yes
EMP3346,Operations,51,77427,8,48,73,No
EMP3347,Sales,42,90410,6,33,70,No
EMP3348,Marketing,39,80030,6,50,60,No
EMP3349,Marketing,60,95846,20,53,63,No
EMP3350,Operations,52,94132,11,50,78,No
EMP3351,IT,54,101770,4,56,68,No
EMP3352,R&D,55,145199,20,51,70,No
EMP3353,Finance,29,104165,10,46,58,No
EMP3354,Finance,50,88076,1,59,70,No
EMP3355,Marketing,37,104071,11,55,82,Yes
EMP3356,R&D,31,138974,17,42,80,Yes
EMP3357,IT,34,102717,1,36,64,No
EMP3358,Finance,26,115340,19,37,73,No
EMP3359,R&D,55,115536,3,38,85,No
EMP3360,HR,60,98509,19,50,71,Yes
EMP3361,Finance,49,113579,15,48,84,No
EMP3362,Support,58,83185,7,37,78,No
EMP3363,Finance,41,111263,17,47,75,No
EMP3364,HR,41,75331,7,34,54,No
EMP3365,Finance,28,110473,19,37,76,No
EMP3366,IT,57,117902,16,39,70,No
EMP3367,Operations,43,73667,4,37,74,No
EMP3368,Operations,55,79879,4,57,71,No
EMP3369,HR,39,90608,11,31,82,Yes
EMP3370,Support,25,82422,11,59,68,No
EMP3371,R&D,34,117442,13,54,53,Yes
EMP3372,Operations,53,106811,20,42,90,Yes
EMP3373,Operations,36,99421,20,31,70,No
EMP3374,Support,26,84356,12,50,58,No
EMP3375,Sales,26,97881,11,57,66,No
EMP3376,IT,43,129472,12,55,82,Yes
EMP3377,Support,39,85913,8,42,90,Yes
EMP3378,Sales,51,103186,16,35,70,Yes
EMP3379,IT,55,134915,20,43,92,Yes
EMP3380,Sales,39,86446,6,46,74,No
EMP3381,Marketing,37,76022,3,56,71,No
EMP3382,R&D,41,121222,7,40,63,No
EMP3383,Marketing,47,93413,9,31,100,Yes
EMP3384,HR,29,80835,16,36,70,Yes
EMP3385,R&D,47,136192,7,43,90,Yes
EMP3386,Marketing,38,105864,15,33,92,No
EMP3387,Sales,58,98196,11,55,75,No
EMP3388,HR,47,87411,16,42,77,No
EMP3389,HR,57,67658,6,35,54,No
EMP3390,R&D,38,136843,11,54,74,No
EMP3391,Sales,42,109643,18,53,80,Yes
EMP3392,Marketing,33,88557,1,50,70,No
EMP3393,Finance,27,112060,13,56,79,No
EMP3394,HR,33,75512,10,60,66,No
EMP3395,Finance,53,110145,16,36,62,No
EMP3396,Sales,35,89902,7,42,71,No
EMP3397,R&D,21,119254,9,33,75,No
EMP3398,Finance,43,105531,7,46,76,No
EMP3399,Support,22,73183,6,47,79,No
EMP3400,HR,37,82133,3,50,79,Yes
EMP3401,Sales,26,109116,20,31,73,Yes
EMP3402,Marketing,38,73577,3,30,63,No
EMP3403,R&D,58,122682,9,33,68,No
EMP3404,Sales,56,90980,3,31,72,No
EMP3405,Marketing,27,86878,5,34,75,Yes
EMP3406,R&D,30,132431,13,38,59,No
EMP3407,Support,34,71795,6,35,48,No
EMP3408,IT,32,123342,10,30,100,No
EMP3409,Sales,32,101845,14,33,92,Yes
EMP3410,Marketing,45,100175,17,43,89,No
EMP3411,Sales,24,111278,16,30,82,No
EMP3412,HR,30,78541,2,31,84,Yes
EMP3413,Sales,46,101770,14,53,85,Yes
EMP3414,HR,21,88095,11,44,86,No
EMP3415,HR,24,81123,4,45,75,No
EMP3416,HR,22,94831,15,36,85,Yes
EMP3417,Sales,23,106156,15,35,78,No
EMP3418,HR,53,85088,16,58,79,No
EMP3419,R&D,30,128330,6,33,97,No
EMP3420,Marketing,47,80917,4,45,78,No
EMP3421,Finance,51,84981,1,44,74,No
EMP3422,IT,35,127088,10,39,83,No
EMP3423,IT,32,118510,12,34,85,Yes
EMP3424,Sales,58,92498,9,54,81,Yes
EMP3425,HR,58,87504,9,39,74,No
EMP3426,IT,45,120761,20,30,61,No
EMP3427,Support,43,80500,11,33,76,Yes
EMP3428,R&D,59,131479,10,53,81,Yes
EMP3429,IT,38,116296,12,56,69,Yes
EMP3430,HR,29,72220,4,33,60,No
EMP3431,Operations,55,99142,19,59,78,No
EMP3432,Support,39,90579,20,55,68,No
EMP3433,Marketing,51,105366,18,43,81,No
EMP3434,IT,34,108113,15,42,49,No
EMP3435,Marketing,40,105081,15,38,94,No
EMP3436,Finance,57,89282,4,48,77,No
EMP3437,IT,26,130974,14,39,86,No
EMP3438,Sales,46,115266,20,60,78,No
EMP3439,Sales,41,87380,8,38,61,No
EMP3440,HR,53,72720,6,33,71,No
EMP3441,Support,41,73659,9,43,82,Yes
EMP3442,IT,33,138781,16,51,92,Yes
EMP3443,HR,43,81382,11,30,89,Yes
EMP3444,HR,56,82474,17,42,60,No
EMP3445,Support,50,78306,8,48,75,No
EMP3446,Finance,28,100705,9,33,75,No
EMP3447,HR,58,63044,3,42,57,No
EMP3448,IT,52,110983,7,59,66,No
EMP3449,R&D,60,123518,2,42,96,Yes
EMP3450,Finance,56,104627,14,45,76,No
EMP3451,HR,24,67458,1,59,56,No
EMP3452,Sales,36,104736,14,33,61,Yes
EMP3453,Sales,49,94065,3,59,95,Yes
EMP3454,Operations,37,88668,11,46,89,No
EMP3455,Marketing,30,80090,1,36,60,Yes
EMP3456,Operations,34,79418,11,54,58,No
EMP3457,Support,22,83835,15,40,63,Yes
EMP3458,Marketing,46,96329,14,44,86,No
EMP3459,Finance,24,104412,18,34,73,No
EMP3460,Finance,53,97457,5,59,92,No
EMP3461,R&D,59,135407,10,60,100,Yes
EMP3462,Operations,53,76143,3,45,75,No
EMP3463,IT,50,115906,8,55,89,Yes
EMP3464,IT,35,109785,12,44,66,Yes
EMP3465,Finance,31,114785,20,33,90,Yes
EMP3466,Operations,27,100749,18,33,74,No
EMP3467,Finance,32,107143,11,41,65,No
EMP3468,Finance,23,94106,2,44,71,No
EMP3469,HR,37,91000,14,43,80,Yes
EMP3470,IT,50,103320,3,30,75,No
EMP3471,IT,33,110199,5,48,72,Yes
EMP3472,Finance,29,89468,1,50,47,No
EMP3473,Operations,21,84476,16,53,56,No
EMP3474,Marketing,40,92403,13,53,83,No
EMP3475,Marketing,32,86837,5,44,67,No
EMP3476,HR,27,94104,20,32,79,Yes
EMP3477,Operations,52,78389,7,60,73,No
EMP3478,Operations,56,88197,14,32,61,No
EMP3479,IT,31,129884,11,54,89,Yes
EMP3480,IT,46,128095,15,30,85,Yes
EMP3481,Support,45,75750,12,59,71,No
EMP3482,Marketing,25,100290,20,58,63,No
EMP3483,Support,55,90216,15,46,80,Yes
EMP3484,R&D,26,113634,6,48,67,No
EMP3485,Operations,21,80760,2,43,80,No
EMP3486,R&D,40,117755,5,34,74,No
EMP3487,Marketing,34,95606,10,31,70,No
EMP3488,IT,28,113609,5,32,86,No
EMP3489,Support,37,88457,20,53,75,No
EMP3490,IT,22,122370,13,51,67,Yes
EMP3491,Marketing,26,87933,4,33,67,No
EMP3492,Finance,54,88080,5,44,60,Yes
EMP3493,Support,35,73810,10,37,66,No
EMP3494,IT,25,127742,17,46,88,Yes
EMP3495,Support,55,54749,1,42,55,No
EMP3496,Finance,27,91692,2,35,88,Yes
EMP3497,Operations,40,88198,7,51,74,Yes
EMP3498,HR,28,82194,13,31,70,No
EMP3499,Support,21,84216,8,45,86,No
EMP3500,Support,24,70223,2,36,89,Yes
EMP3501,Sales,27,106552,20,44,59,No
EMP3502,HR,26,69272,3,55,69,Yes
EMP3503,HR,34,86193,10,59,95,Yes
EMP3504,R&D,27,135545,19,56,66,No
EMP3505,Support,23,77093,4,58,66,Yes
EMP3506,Operations,60,75812,2,53,66,No
EMP3507,Marketing,50,110250,17,40,93,Yes
EMP3508,Sales,49,89632,11,37,54,No
EMP3509,Finance,22,119108,16,59,82,No
EMP3510,HR,51,81117,5,54,87,No
EMP3511,HR,35,83450,15,33,80,No
EMP3512,Finance,60,104283,16,56,73,Yes
EMP3513,Sales,59,112234,19,50,84,No
EMP3514,Sales,52,94814,11,56,74,Yes
EMP3515,Support,56,71848,4,58,81,Yes
EMP3516,Operations,43,100397,15,57,70,No
EMP3517,HR,31,88383,9,51,80,Yes
EMP3518,Support,32,67341,6,56,69,No
EMP3519,HR,45,101475,20,51,76,No
EMP3520,Support,51,68971,1,42,59,No
EMP3521,Operations,25,97571,14,49,71,No
EMP3522,Operations,30,69599,3,40,66,No
EMP3523,Support,40,70608,5,42,87,Yes
EMP3524,Operations,23,94977,17,54,81,No
EMP3525,IT,39,115117,7,52,74,No
EMP3526,IT,39,122547,18,57,69,No
EMP3527,Sales,22,94891,1,39,91,No
EMP3528,Finance,21,96345,11,57,64,Yes
EMP3529,Finance,44,95880,3,42,63,No
EMP3530,Support,39,89211,13,52,76,Yes
EMP3531,Operations,35,80529,10,47,75,No
EMP3532,Marketing,52,102644,14,38,75,No
EMP3533,R&D,53,126843,19,55,48,No
EMP3534,Operations,41,86545,4,34,88,No
EMP3535,R&D,52,129996,11,55,82,No
EMP3536,R&D,53,120735,4,40,80,No
EMP3537,Support,23,88059,20,44,85,Yes
EMP3538,Marketing,48,97840,12,54,91,Yes
EMP3539,R&D,50,111547,5,31,66,No
EMP3540,HR,53,90675,15,33,85,Yes
EMP3541,Marketing,51,106690,18,50,75,Yes
EMP3542,Finance,52,95289,11,39,61,No
EMP3543,IT,49,127271,10,56,84,Yes
EMP3544,R&D,32,127904,13,31,79,No
EMP3545,Operations,37,86589,13,51,41,No
EMP3546,Marketing,23,96172,15,43,69,Yes
EMP3547,HR,49,81007,13,51,78,No
EMP3548,Sales,42,100186,7,53,88,No
EMP3549,Support,51,84119,14,52,85,No
EMP3550,Support,53,84503,16,49,87,Yes
EMP3551,HR,37,102088,17,59,100,Yes
EMP3552,IT,24,112270,11,54,60,No
EMP3553,Marketing,21,106218,12,55,89,No
EMP3554,IT,51,114200,7,48,77,No
EMP3555,Operations,59,98049,15,43,94,Yes
EMP3556,Operations,47,95870,15,31,68,No
EMP3557,R&D,52,122361,11,41,74,No
EMP3558,HR,36,90261,17,38,87,No
EMP3559,R&D,34,129329,13,53,81,Yes
EMP3560,IT,32,101742,5,45,63,Yes
EMP3561,Finance,50,102777,12,50,84,No
EMP3562,Finance,48,100070,6,31,66,No
EMP3563,Operations,28,91417,10,38,81,Yes
EMP3564,Operations,32,76160,4,56,64,No
EMP3565,HR,34,101470,19,57,77,Yes
EMP3566,Support,57,80617,18,30,67,No
EMP3567,Marketing,32,94019,13,38,70,No
